name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Baku,Azerbaijan",2024-03-05,11,1.8,6.1,11,-1.2,4.5,2.4,78.7,0,0,0,,0,0,21.2,14.8,298.7,1018.4,53.8,9.9,206,17.7,7,10,2024-03-05T07:07:42,2024-03-05T18:36:49,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37864099999,UBBB"
"Baku,Azerbaijan",2024-03-06,12.2,4,8.9,12.2,0.6,7.6,6.5,85.3,0,0,0,,0,0,39.6,40.7,159.5,1013.6,70.9,9.5,201.4,17.4,7,10,2024-03-06T07:06:08,2024-03-06T18:37:55,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37864099999,UBBB"
"Baku,Azerbaijan",2024-03-07,10,7,7.8,10,1.9,4.7,6,88.5,0,0,0,rain,0,0,58,40.7,332.1,1011.8,93.5,8.3,183.4,15.7,7,10,2024-03-07T07:04:33,2024-03-07T18:39:01,0.9,Overcast,Cloudy skies throughout the day.,cloudy,"37864099999,UBBB"
"Baku,Azerbaijan",2024-03-08,7,4.9,5.9,5,-0.5,1.8,3.4,83.7,0.1,100,4.17,rain,0,0,58.7,38.4,328.9,1016.5,97,10,91.3,7.9,6,10,2024-03-08T07:02:58,2024-03-08T18:40:07,0.93,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"37864099999,UBBB"
"Baku,Azerbaijan",2024-03-09,7,5.8,6.1,6,2.1,4,4.3,88.8,1,100,4.17,rain,0,0,21.6,22.3,21.6,1016.9,100,6.8,45.3,4,2,10,2024-03-09T07:01:23,2024-03-09T18:41:12,0.96,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"37864099999,UBBB"
"Baku,Azerbaijan",2024-03-10,7,5.8,6.3,3.4,1.4,2.7,4.6,88.5,2,100,4.17,rain,0,0,32.4,29.5,359.2,1019.6,95.9,9.8,38.8,3.4,2,10,2024-03-10T06:59:47,2024-03-10T18:42:17,0,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"37864099999,UBBB"
"Baku,Azerbaijan",2024-03-11,9.9,4.3,6.5,8.6,2.4,4.6,4.2,85.5,0,0,0,,0,0,21.6,18.4,325.6,1022.9,72.4,10,77.4,6.5,5,10,2024-03-11T06:58:11,2024-03-11T18:43:22,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37864099999,UBBB"
"Baku,Azerbaijan",2024-03-12,8,5,6.5,6.2,1,3.4,2.7,77.5,0,0,0,rain,0,0,51.5,29.5,12.9,1028.4,88,10,198.2,17.1,8,10,2024-03-12T06:56:34,2024-03-12T18:44:26,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37864099999,UBBB"
"Baku,Azerbaijan",2024-03-13,9,5,7,7,1.8,4.1,3.8,80.4,0,0,0,rain,0,0,25.6,29.5,359.6,1026.5,94.8,10,56.9,5,2,10,2024-03-13T06:54:57,2024-03-13T18:45:31,0.1,Overcast,Cloudy skies throughout the day.,cloudy,"37864099999,UBBB"
"Baku,Azerbaijan",2024-03-14,12,6.6,9.4,12,4.3,7.9,5.3,76.2,0,0,0,,0,0,55.4,40.7,139.4,1025,83.2,10,143.8,12.4,6,10,2024-03-14T06:53:20,2024-03-14T18:46:35,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37864099999,UBBB"
"Baku,Azerbaijan",2024-03-15,13.3,7.9,10.2,13.3,4.9,9,6.6,79.9,0,0,0,,0,0,35.3,22.3,152,1018.2,57.2,8.4,220.3,19,8,10,2024-03-15T06:51:43,2024-03-15T18:47:39,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37864099999,UBBB"
"Baku,Azerbaijan",2024-03-16,12,7,8.8,12,3,6.7,5.6,81.2,0.3,100,8.33,rain,0,0,54,40.7,326.5,1015.2,60.5,8.2,222.5,19.3,8,10,2024-03-16T06:50:05,2024-03-16T18:48:43,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"37864099999,UBBB"
"Baku,Azerbaijan",2024-03-17,12,8,9.6,12,5,8.2,5.5,75.9,0.1,100,4.17,rain,0,0,36.4,25.9,150,1019.5,89.4,10,111.1,9.6,4,10,2024-03-17T06:48:27,2024-03-17T18:49:46,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,UBBB
"Baku,Azerbaijan",2024-03-18,15,9,11.3,15,6.2,10.4,6.8,75.3,0.1,100,4.17,rain,0,0,24.8,22.3,141.7,1018.9,81.3,10,182.5,15.8,7,10,2024-03-18T06:46:49,2024-03-18T18:50:49,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,UBBB
"Baku,Azerbaijan",2024-03-19,9,6.3,6.8,5.8,0.5,1.9,5.8,93,18.7,100,87.5,rain,0,0,59.8,48.6,351.7,1014.1,99.5,15,10.6,0.9,0,10,2024-03-19T06:45:10,2024-03-19T18:51:53,0.3,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"UBBB,remote"
